Gender,Married,Dependents,Education,Self_Employed,ApplicantIncome,CoapplicantIncome,LoanAmount,Loan_Amount_Term,Credit_History,CIBIL_Score,Property_Area,Loan_Type,Loan_Status
Male,Yes,0,Graduate,No,5064,2539,10.0,180.0,0.0,541,Semiurban,Home Loan,Y
Male,No,3+,Graduate,No,3435,0,15.0,36.0,1.0,831,Urban,Business Loan,Y
Female,No,0,Graduate,No,1632,0,,300.0,0.0,392,Rural,Home Loan,N
Male,No,,Graduate,No,1901,0,10.0,120.0,1.0,890,Urban,Personal Loan,Y
Male,No,,Graduate,No,2091,0,10.0,360.0,1.0,794,Urban,Home Loan,Y
Female,Yes,0,Not Graduate,No,8603,91,49.0,120.0,1.0,676,Urban,Business Loan,Y
Male,Yes,0,Graduate,No,3629,1375,14.0,240.0,1.0,686,Semiurban,Home Loan,Y
Male,Yes,0,Not Graduate,No,2792,753,14.0,24.0,0.0,469,Rural,Personal Loan,N
Female,Yes,0,Graduate,Yes,2091,898,10.0,480.0,1.0,721,Urban,Car Loan,N
Male,Yes,0,Not Graduate,No,9295,484,43.0,240.0,1.0,844,Urban,Personal Loan,Y
Male,Yes,0,Graduate,No,11214,959,54.0,12.0,1.0,815,Semiurban,Car Loan,Y
Male,No,0,Not Graduate,No,9221,0,26.0,300.0,0.0,328,Rural,Home Loan,N
Male,No,2,Graduate,No,5679,0,15.0,360.0,1.0,873,Urban,Personal Loan,Y
Male,Yes,0,Not Graduate,No,4928,2614,20.0,360.0,1.0,721,Urban,Home Loan,N
Male,Yes,0,Not Graduate,Yes,1717,530,10.0,360.0,1.0,821,Rural,Business Loan,Y
Male,No,1,Graduate,No,3387,0,15.0,60.0,1.0,772,Rural,Home Loan,Y
Male,Yes,0,Graduate,No,2493,1098,10.0,360.0,1.0,740,Rural,Car Loan,N
Female,Yes,0,Graduate,No,1500,1505,10.0,360.0,0.0,397,Rural,Personal Loan,N
Female,Yes,0,Not Graduate,No,8433,1103,35.0,300.0,1.0,685,Urban,Car Loan,Y
Male,,3+,Graduate,Yes,2472,1953,10.0,360.0,1.0,747,Urban,Home Loan,N
Male,Yes,2,Graduate,Yes,9294,108,54.0,120.0,0.0,318,Urban,Personal Loan,N
Male,No,0,Graduate,No,7459,0,39.0,84.0,1.0,872,Urban,Personal Loan,Y
Male,Yes,1,Graduate,No,5941,1596,24.0,360.0,1.0,691,Rural,Business Loan,N
Male,Yes,1,Not Graduate,No,6179,174,31.0,360.0,1.0,760,Rural,Car Loan,Y
Male,Yes,1,Graduate,No,2615,680,14.0,12.0,1.0,662,Semiurban,Education Loan,Y
Female,Yes,1,Graduate,No,14772,1044,31.0,180.0,0.0,558,Urban,Car Loan,Y
Male,No,1,Not Graduate,,4147,0,,360.0,1.0,728,Rural,Home Loan,N
Male,No,0,Graduate,Yes,4970,0,10.0,12.0,1.0,767,Rural,Personal Loan,Y
Male,No,0,Graduate,No,2554,0,10.0,12.0,0.0,527,Urban,Car Loan,N
Male,Yes,0,Graduate,No,2096,2719,10.0,120.0,1.0,827,Rural,Car Loan,Y
Female,No,3+,Graduate,Yes,5620,0,25.0,360.0,1.0,854,Urban,Car Loan,Y
Male,No,1,Graduate,Yes,4685,0,10.0,360.0,1.0,701,Urban,Personal Loan,N
Female,No,2,Not Graduate,No,2315,0,10.0,300.0,1.0,893,Semiurban,Business Loan,Y
Male,Yes,3+,Graduate,No,1500,124,10.0,300.0,0.0,523,Semiurban,Education Loan,N
Male,Yes,,Graduate,No,1654,1245,10.0,180.0,0.0,556,Urban,Car Loan,N
Male,Yes,1,Graduate,No,9295,2543,44.0,84.0,1.0,802,Urban,Personal Loan,Y
Male,No,1,Graduate,No,2619,0,10.0,360.0,1.0,761,Rural,Education Loan,Y
Male,Yes,3+,Not Graduate,No,3174,500,10.0,36.0,1.0,707,Semiurban,Home Loan,N
Female,Yes,3+,Graduate,Yes,11105,355,17.0,240.0,1.0,817,Rural,Home Loan,Y
Male,No,1,Graduate,No,1834,0,10.0,360.0,1.0,736,Urban,Home Loan,N
Male,No,0,Graduate,No,2418,0,10.0,36.0,1.0,815,Urban,Car Loan,Y
Male,No,2,Graduate,Yes,2349,0,10.0,300.0,0.0,486,Urban,Personal Loan,N
Male,Yes,0,Graduate,No,12489,1422,31.0,300.0,0.0,487,Urban,Car Loan,N
Male,No,2,Graduate,No,16242,0,38.0,360.0,1.0,665,Urban,Car Loan,N
Female,Yes,3+,Graduate,,6809,563,10.0,84.0,1.0,779,Urban,Business Loan,Y
Female,,0,Not Graduate,No,6963,899,25.0,120.0,1.0,672,Semiurban,Personal Loan,Y
Female,Yes,1,Graduate,No,2680,4774,12.0,300.0,0.0,405,Urban,Education Loan,N
Male,Yes,0,Not Graduate,No,15726,918,59.0,480.0,0.0,402,Rural,Home Loan,N
Male,Yes,0,Not Graduate,No,4853,350,24.0,84.0,0.0,531,Urban,Home Loan,N
Male,No,0,Graduate,No,7311,0,10.0,480.0,1.0,659,Semiurban,Home Loan,Y
Male,Yes,2,Graduate,No,3737,471,11.0,360.0,0.0,316,Urban,Home Loan,N
Female,No,3+,Graduate,,3335,0,13.0,360.0,1.0,671,Semiurban,Home Loan,N
Male,Yes,3+,Graduate,No,12889,489,55.0,36.0,1.0,701,Urban,Education Loan,N
Male,Yes,0,Graduate,No,5871,1399,25.0,120.0,1.0,760,Rural,Home Loan,Y
Male,Yes,2,Graduate,No,11114,565,51.0,24.0,1.0,833,Rural,Home Loan,Y
Male,Yes,2,Graduate,No,4811,162,20.0,180.0,1.0,810,Semiurban,Home Loan,Y
Male,Yes,0,Graduate,No,2221,1445,10.0,480.0,1.0,866,Urban,Education Loan,Y
Male,Yes,0,Graduate,No,2674,1253,11.0,36.0,1.0,863,Semiurban,Education Loan,Y
Male,Yes,0,Graduate,No,4324,1747,19.0,300.0,1.0,729,Rural,Education Loan,Y
Male,Yes,3+,Graduate,No,2595,598,15.0,12.0,1.0,807,Urban,Home Loan,Y
Male,Yes,1,Graduate,No,1853,543,10.0,360.0,1.0,859,Semiurban,Car Loan,Y
Female,No,2,Graduate,No,9330,0,40.0,84.0,1.0,801,Rural,Home Loan,Y
Female,Yes,0,Graduate,Yes,2747,4303,10.0,60.0,1.0,782,Rural,Home Loan,Y
Female,No,2,Graduate,No,4432,0,23.0,180.0,1.0,702,Rural,Business Loan,N
Female,No,0,Graduate,No,4950,0,29.0,360.0,0.0,485,Rural,Business Loan,N
Male,No,0,Graduate,No,2665,0,12.0,36.0,1.0,832,Rural,Education Loan,Y
Male,No,1,Graduate,,11109,0,44.0,84.0,,672,Semiurban,Business Loan,Y
Male,Yes,0,Not Graduate,No,1840,2619,10.0,12.0,1.0,755,Semiurban,Education Loan,Y
Male,No,2,Not Graduate,No,4832,0,22.0,480.0,0.0,501,Rural,Home Loan,N
Female,No,0,Graduate,No,4780,0,21.0,360.0,0.0,373,Semiurban,Business Loan,Y
Male,Yes,1,Graduate,No,3873,930,18.0,360.0,1.0,853,Rural,Home Loan,Y
Female,Yes,0,Graduate,No,1623,1876,10.0,360.0,1.0,787,Urban,Personal Loan,Y
Male,Yes,,Not Graduate,No,7402,2451,31.0,,0.0,313,Semiurban,Home Loan,Y
Male,No,0,Graduate,No,6771,0,15.0,360.0,0.0,627,Urban,Car Loan,Y
Male,No,0,Not Graduate,No,2507,0,11.0,60.0,0.0,428,Urban,Education Loan,N
Female,Yes,3+,Graduate,No,6602,1161,13.0,180.0,0.0,581,Urban,Car Loan,Y
Male,Yes,0,Graduate,Yes,5231,337,22.0,300.0,0.0,348,Semiurban,Home Loan,N
Male,Yes,2,Not Graduate,No,1641,1261,10.0,300.0,1.0,711,Urban,Car Loan,N
Male,Yes,3+,Graduate,,2213,1381,10.0,,1.0,731,Rural,Car Loan,N
Male,No,0,Graduate,Yes,8926,0,36.0,24.0,1.0,804,Semiurban,Business Loan,Y
Male,Yes,0,Graduate,No,4996,3708,10.0,360.0,0.0,564,Urban,Personal Loan,N
Male,Yes,1,Graduate,No,2710,1006,11.0,360.0,1.0,749,Urban,Car Loan,N
Male,Yes,3+,Graduate,Yes,2206,7265,12.0,36.0,0.0,339,Semiurban,Home Loan,N
Male,No,3+,Graduate,No,2805,0,16.0,60.0,1.0,723,Rural,Personal Loan,N
Male,,1,Not Graduate,No,2947,1599,10.0,360.0,1.0,787,Rural,Home Loan,Y
Male,No,2,Graduate,No,2225,0,11.0,360.0,0.0,355,Rural,Home Loan,N
Male,Yes,0,Not Graduate,No,1500,197,10.0,480.0,1.0,852,Rural,Car Loan,Y
,Yes,3+,Graduate,No,8937,914,48.0,120.0,1.0,706,Semiurban,Business Loan,Y
Male,Yes,3+,Graduate,No,7938,295,38.0,240.0,1.0,679,Rural,Home Loan,Y
Male,Yes,0,Graduate,No,1650,948,10.0,84.0,1.0,652,Rural,Home Loan,Y
Female,Yes,0,Graduate,No,4426,1131,12.0,360.0,1.0,806,Rural,Car Loan,Y
Male,No,0,Graduate,No,2139,0,,36.0,1.0,663,Urban,Home Loan,N
Male,No,0,Not Graduate,Yes,3350,0,16.0,60.0,1.0,726,Rural,Education Loan,N
Male,No,2,Graduate,No,3161,0,10.0,36.0,0.0,570,Semiurban,Car Loan,Y
Male,Yes,0,Graduate,No,2982,1197,13.0,360.0,0.0,364,Rural,Car Loan,N
Female,No,0,Graduate,No,16351,0,64.0,240.0,1.0,787,Urban,Home Loan,Y
Male,Yes,0,Graduate,No,2956,743,,360.0,0.0,542,Semiurban,Home Loan,N
Male,Yes,3+,Not Graduate,No,2285,330,12.0,360.0,1.0,869,Urban,Personal Loan,Y
Male,Yes,1,Graduate,No,2359,366,10.0,360.0,1.0,881,Urban,Business Loan,Y
Male,Yes,0,Graduate,No,8355,342,38.0,240.0,1.0,826,Urban,Home Loan,Y
Male,No,0,Graduate,Yes,1500,0,10.0,480.0,0.0,533,Rural,Home Loan,N
Female,Yes,3+,Graduate,No,2359,4143,12.0,240.0,0.0,439,Urban,Home Loan,N
Male,Yes,2,Graduate,No,11078,659,12.0,36.0,1.0,791,Urban,Education Loan,Y
Male,No,0,Graduate,No,4773,0,,,1.0,807,Urban,Personal Loan,Y
Male,Yes,0,Graduate,No,4602,278,11.0,12.0,1.0,689,Semiurban,Car Loan,N
Female,Yes,0,Graduate,No,17899,1289,54.0,300.0,1.0,789,Urban,Education Loan,Y
,Yes,0,Graduate,No,4781,2001,10.0,120.0,1.0,869,Urban,Personal Loan,Y
Female,No,1,Not Graduate,No,2451,0,,240.0,1.0,891,Semiurban,Business Loan,Y
Male,No,3+,Not Graduate,No,3302,0,14.0,300.0,0.0,616,Semiurban,Home Loan,N
Male,Yes,0,Graduate,No,1817,2088,10.0,84.0,1.0,778,Urban,Home Loan,Y
Male,Yes,2,Graduate,,9692,78,41.0,300.0,0.0,495,Urban,Home Loan,Y
Male,Yes,0,Graduate,No,6016,3647,10.0,360.0,0.0,589,Urban,Personal Loan,Y
Male,No,2,Graduate,No,8840,0,47.0,120.0,1.0,667,Rural,Personal Loan,N
Female,Yes,2,Not Graduate,No,9405,2090,53.0,180.0,0.0,394,Semiurban,Education Loan,Y
Male,Yes,0,Graduate,,3011,756,12.0,120.0,0.0,402,Semiurban,Home Loan,N
Male,Yes,0,Not Graduate,No,2076,232,11.0,360.0,1.0,713,Urban,Home Loan,N
Male,Yes,1,Not Graduate,No,3880,1773,10.0,360.0,1.0,745,Semiurban,Home Loan,N
Female,Yes,0,Graduate,No,2184,1018,,360.0,0.0,397,Urban,Education Loan,N
Female,No,0,Graduate,No,4516,0,10.0,60.0,1.0,869,Urban,Home Loan,Y
Male,Yes,1,Graduate,No,8888,2918,25.0,36.0,1.0,879,Semiurban,Home Loan,Y
Female,Yes,3+,Graduate,No,3577,2177,10.0,36.0,1.0,809,Semiurban,Personal Loan,Y
Male,No,0,Graduate,No,4469,0,,60.0,0.0,531,Urban,Home Loan,N
,No,2,Graduate,Yes,3768,0,10.0,300.0,0.0,400,Semiurban,Car Loan,N
Male,Yes,0,Not Graduate,No,7057,588,29.0,480.0,0.0,446,Rural,Home Loan,N
Female,Yes,2,Graduate,Yes,2521,925,10.0,180.0,1.0,797,Semiurban,Personal Loan,Y
Male,Yes,1,Graduate,Yes,1500,1594,10.0,360.0,1.0,810,Semiurban,Education Loan,Y
Male,No,3+,Graduate,No,5594,0,22.0,24.0,1.0,679,Rural,Business Loan,N
Male,Yes,0,Graduate,No,8034,292,15.0,360.0,0.0,635,Rural,Car Loan,Y
Female,No,1,Graduate,No,5499,0,14.0,60.0,1.0,857,Semiurban,Business Loan,Y
Male,No,1,Not Graduate,No,2570,0,13.0,360.0,1.0,830,Rural,Business Loan,Y
Male,Yes,0,Graduate,No,1817,883,10.0,24.0,1.0,866,Urban,Education Loan,Y
Male,Yes,0,Graduate,No,5688,2534,20.0,360.0,1.0,751,Semiurban,Business Loan,Y
Male,Yes,0,Graduate,No,4442,1709,18.0,84.0,0.0,354,Urban,Car Loan,N
Male,Yes,0,Graduate,No,3684,2592,10.0,120.0,0.0,318,Urban,Car Loan,Y
Female,Yes,2,Not Graduate,Yes,14410,529,33.0,240.0,0.0,387,Semiurban,Home Loan,N
Male,No,0,Graduate,No,2074,0,10.0,180.0,1.0,718,Urban,Education Loan,N
Male,No,0,Not Graduate,No,13940,0,26.0,360.0,0.0,416,Semiurban,Personal Loan,N
Male,Yes,2,Graduate,No,4114,276,10.0,480.0,0.0,469,Semiurban,Personal Loan,N
Female,No,0,Graduate,No,1500,0,10.0,360.0,1.0,746,Semiurban,Home Loan,N
Male,Yes,1,Graduate,No,3549,1376,10.0,360.0,0.0,594,Urban,Car Loan,N
Male,Yes,0,Graduate,No,7876,5465,19.0,36.0,1.0,650,Urban,Home Loan,Y
Female,Yes,3+,Graduate,No,3116,1575,18.0,360.0,0.0,582,Semiurban,Education Loan,N
Female,No,2,Not Graduate,Yes,1500,0,10.0,240.0,0.0,631,Rural,Home Loan,N
Female,No,2,Graduate,No,3586,0,17.0,360.0,0.0,473,Urban,Business Loan,N
Female,No,0,Graduate,No,2208,0,10.0,180.0,1.0,760,Urban,Home Loan,Y
Male,Yes,2,Graduate,No,5677,945,10.0,360.0,1.0,736,Rural,Home Loan,N
Female,Yes,0,Graduate,Yes,6914,9729,34.0,84.0,1.0,835,Urban,Personal Loan,Y
Male,Yes,0,Graduate,No,1921,1021,10.0,120.0,1.0,865,Rural,Car Loan,Y
Female,Yes,0,Graduate,No,2455,2995,10.0,180.0,0.0,623,Semiurban,Home Loan,N
Male,No,1,Graduate,Yes,6833,0,19.0,120.0,0.0,566,Semiurban,Car Loan,N
Female,No,0,Graduate,No,2205,0,10.0,120.0,0.0,381,Urban,Home Loan,N
Male,No,1,Graduate,No,1886,0,10.0,24.0,1.0,850,Urban,Business Loan,Y
Male,Yes,0,Graduate,No,1763,1251,10.0,360.0,0.0,418,Urban,Education Loan,N
Male,Yes,0,Graduate,No,5148,1475,20.0,24.0,0.0,640,Rural,Home Loan,N
Female,Yes,2,Graduate,No,4996,556,,360.0,0.0,612,Semiurban,Education Loan,N
Female,Yes,0,Not Graduate,Yes,2492,401,14.0,60.0,1.0,780,Semiurban,Home Loan,Y
Male,Yes,2,Graduate,No,4038,714,20.0,24.0,1.0,776,Rural,Personal Loan,Y
Male,No,0,Graduate,No,11719,0,26.0,300.0,1.0,835,Urban,Business Loan,Y
Male,No,2,Graduate,No,2034,0,10.0,240.0,1.0,776,Semiurban,Personal Loan,Y
Male,Yes,1,Graduate,Yes,1500,5628,10.0,240.0,1.0,809,Semiurban,Car Loan,Y
Female,,0,Not Graduate,No,5533,3854,25.0,300.0,0.0,302,Rural,Car Loan,N
Male,Yes,0,Graduate,No,3724,2378,18.0,120.0,1.0,845,Urban,Home Loan,Y
Male,Yes,1,Not Graduate,No,2447,444,13.0,360.0,1.0,698,Semiurban,Education Loan,N
Female,No,2,Not Graduate,No,6351,0,10.0,240.0,1.0,815,Rural,Education Loan,Y
Male,Yes,0,Graduate,No,7240,1324,10.0,180.0,0.0,539,Semiurban,Car Loan,Y
Male,Yes,0,Graduate,Yes,1500,620,10.0,360.0,0.0,610,Urban,Business Loan,N
Male,Yes,2,Graduate,Yes,2548,1843,10.0,360.0,0.0,620,Semiurban,Home Loan,N
Male,No,1,Graduate,No,20379,0,22.0,180.0,1.0,695,Urban,Home Loan,Y
Male,,0,Graduate,No,6053,1776,17.0,,1.0,714,Semiurban,Home Loan,Y
Male,Yes,0,Graduate,No,6459,2758,32.0,360.0,0.0,539,Rural,Home Loan,Y
Male,Yes,0,Graduate,No,9145,485,13.0,300.0,1.0,852,Semiurban,Home Loan,Y
Female,No,1,Graduate,No,4072,0,17.0,84.0,1.0,806,Semiurban,Education Loan,Y
Male,No,0,Graduate,No,7028,0,10.0,360.0,1.0,739,Semiurban,Car Loan,Y
Female,Yes,3+,Not Graduate,No,6651,470,10.0,60.0,1.0,868,Urban,Home Loan,Y
Male,No,0,Graduate,Yes,5868,0,15.0,24.0,0.0,420,Urban,Personal Loan,N
Male,No,0,Not Graduate,No,3211,0,10.0,120.0,1.0,678,Rural,Home Loan,N
Male,,1,Graduate,No,4538,0,23.0,360.0,1.0,682,Semiurban,Personal Loan,Y
Male,No,3+,Graduate,No,2665,0,14.0,360.0,1.0,677,Urban,Car Loan,N
Male,No,2,Graduate,No,4060,0,19.0,360.0,1.0,744,Urban,Education Loan,N
,Yes,0,Graduate,No,1775,1239,10.0,360.0,1.0,732,Semiurban,Business Loan,N
Male,No,2,Graduate,No,2313,0,10.0,36.0,0.0,459,Rural,Home Loan,N
Male,Yes,1,Graduate,Yes,3302,358,10.0,24.0,1.0,803,Rural,Education Loan,Y
Female,No,0,Not Graduate,No,2078,0,10.0,360.0,,763,Urban,Personal Loan,Y
Male,Yes,0,Graduate,No,2825,1178,10.0,480.0,1.0,678,Rural,Education Loan,N
Male,No,0,Graduate,No,3587,0,,240.0,1.0,788,Semiurban,Home Loan,Y
Male,,0,Not Graduate,Yes,5332,0,10.0,24.0,1.0,882,Semiurban,Car Loan,Y
Male,Yes,3+,Graduate,No,7820,903,,84.0,1.0,873,Semiurban,Personal Loan,Y
Male,No,0,Graduate,No,2908,0,16.0,,0.0,562,Urban,Business Loan,N
Male,Yes,3+,Graduate,No,10245,962,31.0,180.0,0.0,397,Rural,Home Loan,N
Female,No,1,Not Graduate,Yes,7762,0,44.0,24.0,1.0,811,Urban,Home Loan,Y
Male,Yes,1,Graduate,Yes,5726,1179,34.0,360.0,1.0,753,Urban,Car Loan,Y
Male,Yes,1,Graduate,No,4480,9015,15.0,300.0,0.0,304,Rural,Home Loan,N
Female,No,0,Graduate,Yes,5031,0,11.0,360.0,0.0,428,Semiurban,Home Loan,N
Male,Yes,0,Not Graduate,No,9236,904,45.0,24.0,1.0,804,Rural,Home Loan,Y
Male,No,0,Graduate,No,9475,0,15.0,24.0,0.0,550,Semiurban,Home Loan,Y
Male,Yes,1,Not Graduate,No,10244,299,21.0,360.0,0.0,575,Semiurban,Home Loan,Y
Female,Yes,0,Graduate,No,4141,449,20.0,360.0,0.0,382,Rural,Business Loan,N
Male,Yes,2,Not Graduate,Yes,5934,496,18.0,,1.0,887,Urban,Home Loan,Y
Male,Yes,0,Graduate,Yes,10306,1564,19.0,360.0,1.0,808,Rural,Home Loan,Y
Male,Yes,0,Graduate,Yes,2600,682,10.0,360.0,1.0,842,Urban,Home Loan,Y
Male,Yes,0,Not Graduate,No,3219,1297,14.0,36.0,,437,Rural,Business Loan,N
,Yes,3+,Graduate,No,4069,3476,10.0,84.0,1.0,875,Urban,Personal Loan,Y
Female,Yes,2,Graduate,Yes,7553,1013,16.0,360.0,1.0,760,Semiurban,Personal Loan,Y
Male,No,0,Graduate,No,7635,0,14.0,240.0,0.0,630,Rural,Home Loan,N
Male,No,1,Graduate,No,3423,0,10.0,120.0,0.0,585,Semiurban,Personal Loan,N
Male,Yes,0,Graduate,No,1500,957,10.0,180.0,0.0,452,Rural,Car Loan,N
Female,No,3+,Graduate,Yes,4780,0,21.0,240.0,0.0,635,Rural,Home Loan,N
Male,Yes,1,Graduate,No,2115,2547,10.0,360.0,0.0,357,Rural,Education Loan,N
Male,No,0,Graduate,Yes,1500,0,10.0,36.0,1.0,870,Rural,Personal Loan,Y
Male,No,1,Graduate,No,1661,0,10.0,120.0,0.0,386,Semiurban,Personal Loan,N
Male,No,0,Graduate,No,5056,0,10.0,300.0,0.0,422,Urban,Business Loan,N
Male,Yes,3+,Graduate,No,10432,4430,,360.0,1.0,838,Urban,Business Loan,Y
Male,No,0,Graduate,No,4134,0,10.0,360.0,1.0,804,Urban,Home Loan,Y
Male,Yes,1,Graduate,No,4665,324,13.0,360.0,0.0,613,Urban,Car Loan,N
Female,No,0,Not Graduate,No,9209,0,10.0,360.0,1.0,822,Semiurban,Home Loan,Y
Male,Yes,2,Graduate,Yes,1500,4942,10.0,300.0,0.0,454,Urban,Personal Loan,N
Male,No,2,Not Graduate,No,5791,0,28.0,84.0,1.0,850,Urban,Home Loan,Y
Male,No,1,Not Graduate,No,3991,0,15.0,240.0,1.0,782,Urban,Personal Loan,Y
Male,No,1,Not Graduate,No,5980,0,10.0,360.0,1.0,836,Rural,Car Loan,Y
Male,Yes,3+,Graduate,No,2868,2724,15.0,360.0,1.0,849,Semiurban,Car Loan,Y
Male,No,0,Not Graduate,No,2269,0,13.0,360.0,0.0,524,Semiurban,Home Loan,N
Male,Yes,0,Not Graduate,Yes,4439,466,10.0,360.0,1.0,684,Rural,Car Loan,N
Male,No,0,Graduate,No,12764,0,56.0,300.0,1.0,847,Urban,Business Loan,Y
Male,Yes,3+,Graduate,Yes,7351,1236,38.0,12.0,1.0,884,Rural,Home Loan,Y
Male,Yes,0,Graduate,No,2820,1482,10.0,36.0,1.0,864,Semiurban,Car Loan,Y
Female,Yes,2,Graduate,Yes,1573,1522,,60.0,1.0,823,Urban,Home Loan,Y
Male,Yes,1,Graduate,No,1500,4147,10.0,24.0,0.0,597,Semiurban,Car Loan,N
Female,Yes,0,Graduate,No,10109,230,35.0,180.0,1.0,705,Rural,Home Loan,Y
Male,Yes,0,Graduate,No,2062,2377,10.0,180.0,1.0,776,Semiurban,Home Loan,Y
Male,Yes,0,Graduate,No,3203,408,18.0,360.0,1.0,892,Rural,Personal Loan,Y
Male,No,0,Graduate,,10146,0,47.0,300.0,1.0,880,Urban,Car Loan,Y
Male,No,0,Graduate,Yes,1500,0,10.0,360.0,1.0,801,Urban,Home Loan,Y
Female,Yes,0,Not Graduate,Yes,11436,527,43.0,240.0,1.0,787,Urban,Education Loan,Y
Male,Yes,2,Graduate,No,3369,633,,120.0,0.0,508,Urban,Home Loan,N
Female,Yes,3+,Graduate,No,1800,298,10.0,360.0,0.0,626,Urban,Home Loan,N
Male,Yes,0,Graduate,No,3384,1137,10.0,36.0,0.0,578,Rural,Education Loan,N
Male,No,0,Graduate,No,2426,0,13.0,360.0,1.0,870,Urban,Home Loan,Y
Male,No,0,Not Graduate,No,5478,0,20.0,120.0,1.0,847,Semiurban,Education Loan,Y
Male,Yes,1,Not Graduate,No,2556,1950,10.0,300.0,1.0,825,Semiurban,Car Loan,Y
Male,Yes,2,Graduate,No,1500,5010,10.0,36.0,0.0,375,Rural,Personal Loan,N
Male,Yes,0,Not Graduate,No,3448,1524,12.0,36.0,0.0,597,Rural,Business Loan,N
Male,No,0,Graduate,No,1556,0,10.0,180.0,1.0,827,Rural,Home Loan,Y
Male,No,2,Graduate,No,4642,0,11.0,360.0,1.0,718,Rural,Car Loan,Y
Male,Yes,,Graduate,No,1752,623,10.0,120.0,0.0,411,Rural,Car Loan,N
Female,Yes,0,Not Graduate,Yes,2859,287,10.0,300.0,0.0,565,Rural,Home Loan,N
Female,No,1,Graduate,No,4572,0,10.0,120.0,0.0,371,Semiurban,Personal Loan,N
Male,No,0,Graduate,No,3467,0,12.0,180.0,0.0,616,Urban,Personal Loan,N
Male,Yes,0,Not Graduate,No,4794,9982,10.0,360.0,0.0,320,Semiurban,Car Loan,N
Male,Yes,2,Graduate,No,6478,4064,34.0,360.0,1.0,788,Semiurban,Education Loan,Y
Female,Yes,2,Graduate,No,1789,7689,10.0,300.0,0.0,420,Semiurban,Home Loan,Y
Male,Yes,0,Not Graduate,No,3846,1160,16.0,84.0,0.0,641,Urban,Education Loan,N
Male,Yes,3+,Graduate,No,1500,1799,10.0,84.0,0.0,440,Semiurban,Personal Loan,N
Female,Yes,0,Graduate,No,4784,725,13.0,360.0,1.0,804,Rural,Education Loan,Y
Male,Yes,2,Graduate,No,3259,2427,15.0,84.0,,870,Urban,Home Loan,Y
Male,Yes,0,Graduate,No,2021,367,10.0,360.0,1.0,784,Rural,Education Loan,Y
Male,No,3+,Graduate,No,5019,0,22.0,180.0,1.0,837,Semiurban,Car Loan,Y
Male,Yes,3+,Graduate,No,9144,538,31.0,480.0,0.0,484,Rural,Education Loan,N
Male,,0,Graduate,Yes,2883,295,11.0,180.0,1.0,716,Rural,Car Loan,N
Male,Yes,3+,Graduate,No,2076,4146,10.0,180.0,1.0,718,Rural,Car Loan,N
Male,Yes,2,Not Graduate,Yes,4516,5620,17.0,360.0,0.0,500,Semiurban,Personal Loan,N
Male,No,2,Not Graduate,Yes,1579,0,10.0,480.0,1.0,726,Urban,Business Loan,N
Female,Yes,0,Graduate,No,2534,3507,12.0,480.0,1.0,793,Semiurban,Home Loan,Y
Male,Yes,2,Graduate,No,9468,2581,54.0,360.0,1.0,767,Rural,Business Loan,Y
Male,No,2,Not Graduate,Yes,4202,0,11.0,360.0,1.0,661,Rural,Education Loan,N
Male,Yes,0,Graduate,No,1500,771,,,1.0,880,Rural,Personal Loan,Y
Female,No,3+,Graduate,No,1500,0,10.0,360.0,0.0,520,Urban,Personal Loan,N
Male,Yes,0,Not Graduate,No,4507,2149,12.0,360.0,1.0,895,Semiurban,Car Loan,Y
Male,Yes,0,Not Graduate,No,7358,362,21.0,240.0,0.0,438,Urban,Personal Loan,N
Female,Yes,1,Not Graduate,No,1500,1003,10.0,360.0,1.0,810,Urban,Home Loan,Y
Female,Yes,1,Graduate,No,5512,591,19.0,300.0,1.0,856,Urban,Home Loan,Y
Male,No,1,Graduate,No,10211,0,46.0,300.0,1.0,734,Urban,Education Loan,Y
,No,0,Graduate,No,15085,0,13.0,360.0,1.0,757,Rural,Personal Loan,Y
Male,Yes,3+,Graduate,No,5073,677,16.0,180.0,1.0,858,Urban,Business Loan,Y
Male,Yes,0,Graduate,No,5737,905,31.0,84.0,,704,Urban,Education Loan,N
Male,No,0,Graduate,No,1500,0,10.0,240.0,1.0,701,Rural,Education Loan,N
Male,No,0,Not Graduate,No,17497,0,16.0,84.0,1.0,686,Semiurban,Car Loan,Y
Male,Yes,1,Not Graduate,No,2689,429,10.0,240.0,,762,Urban,Business Loan,Y
Male,Yes,3+,Graduate,No,2093,1853,10.0,360.0,1.0,769,Urban,Car Loan,Y
Male,Yes,1,Not Graduate,Yes,3365,963,10.0,360.0,0.0,411,Urban,Personal Loan,N
Male,No,2,Not Graduate,No,11593,0,37.0,360.0,0.0,351,Urban,Education Loan,N
Female,Yes,0,Graduate,No,18875,8171,80.0,60.0,1.0,732,Urban,Education Loan,Y
Male,Yes,1,Graduate,No,4393,798,10.0,360.0,1.0,714,Semiurban,Car Loan,Y
Male,No,0,Graduate,No,8092,0,38.0,360.0,0.0,414,Urban,Business Loan,N
Male,Yes,0,Graduate,No,4147,1266,10.0,24.0,1.0,652,Semiurban,Education Loan,N
Female,Yes,0,Graduate,Yes,1946,5203,10.0,360.0,0.0,599,Rural,Business Loan,N
Male,Yes,1,Graduate,No,11313,241,47.0,360.0,1.0,754,Semiurban,Home Loan,Y
Female,Yes,1,Graduate,No,2603,1405,13.0,36.0,0.0,606,Rural,Education Loan,N
